TIPO DE ELECCIÓN,ÁMBITO,REGIÓN / CONTINENTE,PROVINCIA / PAÍS,DISTRITO / CIUDAD,CENTRO POBLADO,LOCAL DE VOTACIÓN,NÚMERO DE MESA,ESTADO DEL ACTA,TIPO DE OBSERVACIÓN,ELECTORES HÁBILES,FUERZA POPULAR,JUNTOS POR EL PERÚ,VOTOS EN BLANCO,VOTOS NULOS,VOTOS IMPUGNADOS
PRESIDENCIAL,PERÚ,LIMA,LIMA,CARABAYLLO,,IE SANTA ISABEL,039463,Contabilizada,,300,140,84,0,13,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,CARABAYLLO,,IEP NUESTRA SEÑORA DE COPACABANA SECUNDARIA,039503,Contabilizada,,300,138,91,0,10,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,CARABAYLLO,,IEP NUESTRA SEÑORA DE COPACABANA SECUNDARIA,039506,Contabilizada,,300,133,81,1,16,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,CARABAYLLO,,IEP NUESTRA SEÑORA DE COPACABANA SECUNDARIA,039507,Contabilizada,,300,129,90,5,13,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,CARABAYLLO,,IEP NUESTRA SEÑORA DE COPACABANA SECUNDARIA,039509,Contabilizada,,300,115,97,0,21,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,CARABAYLLO,,IEP NUESTRA SEÑORA DE COPACABANA SECUNDARIA,039514,Contabilizada,,300,137,85,1,7,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,CARABAYLLO,,IEP NUESTRA SEÑORA DE COPACABANA SECUNDARIA,039515,Contabilizada,,300,130,90,1,9,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,CARABAYLLO,,IEP NUESTRA SEÑORA DE COPACABANA SECUNDARIA,039516,Contabilizada,,300,140,83,2,11,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,CARABAYLLO,,IE 3507 CAUDIVILLA,039567,Contabilizada,,260,127,91,1,8,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,CARABAYLLO,,IE 3507 CAUDIVILLA,039568,Contabilizada,,300,113,111,3,13,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,CARABAYLLO,,IE 3507 CAUDIVILLA,039569,Contabilizada,,300,126,107,1,17,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,CARABAYLLO,,IE 3507 CAUDIVILLA,039570,Contabilizada,,300,137,107,2,12,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,CARABAYLLO,,IE 3507 CAUDIVILLA,039571,Contabilizada,,300,126,118,0,14,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,CARABAYLLO,,IE 3507 CAUDIVILLA,039572,Contabilizada,,300,149,96,0,11,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,CARABAYLLO,,IE 3507 CAUDIVILLA,039575,Contabilizada,,300,132,111,0,12,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,CARABAYLLO,,IE 3519 PHILIP P. SAUNDERS,039588,Contabilizada,,230,79,76,3,5,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,CARABAYLLO,,IE 3519 PHILIP P. SAUNDERS,039595,Contabilizada,,300,120,91,0,18,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,CARABAYLLO,,IE 8171 SAN FRANCISCO,039606,Contabilizada,,300,121,120,1,22,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,CARABAYLLO,,IE 8171 SAN FRANCISCO,039608,Contabilizada,,300,125,126,0,15,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,CARABAYLLO,,IE 8171 SAN FRANCISCO,039609,Contabilizada,,300,143,112,0,13,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,CARABAYLLO,,IE 8175 CORAZON SAGRADO DE JESUS,039616,Contabilizada,,300,113,116,2,8,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,CARABAYLLO,,IE 8175 CORAZON SAGRADO DE JESUS,039621,Contabilizada,,300,110,102,0,11,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,CARABAYLLO,,IE 8175 CORAZON SAGRADO DE JESUS,039623,Contabilizada,,300,126,100,1,8,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,CARABAYLLO,,IE 8190 PRIMARIA,039624,Contabilizada,,230,87,75,1,7,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,CARABAYLLO,,IE 8190 PRIMARIA,039626,Contabilizada,,300,118,118,1,14,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,CARABAYLLO,,IE 8190 PRIMARIA,039627,Contabilizada,,300,114,107,2,23,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,CARABAYLLO,,IE 8190 PRIMARIA,039631,Contabilizada,,300,115,94,3,27,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,CARABAYLLO,,IE 8190 PRIMARIA,039632,Contabilizada,,300,130,104,1,13,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,CARABAYLLO,,IEP HONORES DE CARABAYLLO,039649,Contabilizada,,300,117,84,2,3,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,CARABAYLLO,,IEP HONORES DE CARABAYLLO,039651,Contabilizada,,300,121,69,1,15,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,CARABAYLLO,,IEP HONORES DE CARABAYLLO,039653,Contabilizada,,300,128,74,1,12,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,CARABAYLLO,,IEP HONORES DE CARABAYLLO,039654,Contabilizada,,300,136,78,2,7,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,CARABAYLLO,,IEP HONORES DE CARABAYLLO,039655,Contabilizada,,300,130,75,3,6,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,CARABAYLLO,,IEP BLAS PASCAL,039703,Contabilizada,,230,81,49,0,7,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,CARABAYLLO,,IEP BLAS PASCAL,039704,Contabilizada,,300,119,87,0,12,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,CARABAYLLO,,IEP BLAS PASCAL,039705,Contabilizada,,300,105,94,1,12,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,CARABAYLLO,,IEP BLAS PASCAL,039706,Contabilizada,,300,122,90,0,11,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,CARABAYLLO,,IEP BLAS PASCAL,039707,Contabilizada,,300,139,88,0,10,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,CARABAYLLO,,IEP BLAS PASCAL,039709,Para envío al JEE,Acta con error aritmético,300,104,96,84,16,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,CARABAYLLO,,IEP SKINNER,039718,Contabilizada,,300,122,111,0,12,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,CARABAYLLO,,IEP SKINNER,039720,Contabilizada,,300,134,116,1,14,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,CARABAYLLO,,IEP ALMA MATER EIRL,039729,Contabilizada,,230,90,59,2,8,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,CARABAYLLO,,IEP ALMA MATER EIRL,039731,Contabilizada,,300,136,86,0,10,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,CARABAYLLO,,IEP ALMA MATER EIRL,039733,Contabilizada,,300,128,90,0,18,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,CARABAYLLO,,IEP ALBERT EINSTEIN,039785,Contabilizada,,300,112,109,3,14,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,CARABAYLLO,,IEP ALBERT EINSTEIN,039786,Contabilizada,,300,118,98,0,16,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,CARABAYLLO,,IEP ALBERT EINSTEIN,039787,Contabilizada,,300,108,96,0,6,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,CARABAYLLO,,IEP SAN ANTONIO DE CARABAYLLO,039865,Contabilizada,,300,135,99,1,15,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,CARABAYLLO,,IEP SAN ANTONIO DE CARABAYLLO,039866,Contabilizada,,300,118,102,1,10,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,CARABAYLLO,,IEP SAN ANTONIO DE CARABAYLLO,039867,Contabilizada,,300,114,97,0,20,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,CARABAYLLO,,IEP SAN ANTONIO DE CARABAYLLO,039873,Contabilizada,,300,112,101,0,16,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,CARABAYLLO,,IEP SAN ANTONIO DE CARABAYLLO,039874,Contabilizada,,300,103,96,2,11,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,CARABAYLLO,,IEP SAN ANTONIO DE CARABAYLLO,039875,Contabilizada,,300,121,95,0,8,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,CARABAYLLO,,IEP SANTO DOMINGO DE GUZMAN,039909,Contabilizada,,298,136,96,1,16,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,CARABAYLLO,,IEP SANTO DOMINGO DE GUZMAN,039948,Contabilizada,,297,128,97,1,19,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,COMAS,,IE 2020 MAESTRO JOSE ANTONCIO ENCINAS,040009,Contabilizada,,299,161,88,1,21,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,COMAS,,IE 2020 MAESTRO JOSE ANTONCIO ENCINAS,040012,Contabilizada,,299,166,81,1,15,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,COMAS,,IE 2020 MAESTRO JOSE ANTONCIO ENCINAS,040013,Contabilizada,,299,168,91,1,18,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,COMAS,,IE 2020 MAESTRO JOSE ANTONCIO ENCINAS,040014,Contabilizada,,299,170,85,0,15,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,COMAS,,IE 2040 REPUBLICA DE CUBA,040038,Contabilizada,,299,144,85,1,14,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,COMAS,,IE 2040 REPUBLICA DE CUBA,040051,Contabilizada,,299,161,67,1,10,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,COMAS,,IE 2040 REPUBLICA DE CUBA,040059,Contabilizada,,299,119,86,1,23,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,COMAS,,IE 2040 REPUBLICA DE CUBA,040063,Contabilizada,,299,132,77,0,19,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,COMAS,,IE 3055 TUPAC AMARU,040227,Contabilizada,,297,142,98,3,12,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,COMAS,,IE 3055 TUPAC AMARU,040228,Contabilizada,,297,147,73,0,12,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,COMAS,,IE 3055 TUPAC AMARU,040232,Contabilizada,,297,146,68,2,10,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,COMAS,,IE 3055 TUPAC AMARU,040239,Contabilizada,,297,128,92,3,15,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,COMAS,,IE 3055 TUPAC AMARU,040241,Contabilizada,,297,128,86,0,13,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,COMAS,,IE 3055 TUPAC AMARU,040243,Contabilizada,,297,143,75,1,11,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,COMAS,,IE 3055 TUPAC AMARU,040244,Contabilizada,,297,137,70,2,13,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,COMAS,,IE 3055 TUPAC AMARU,040245,Contabilizada,,297,146,72,3,10,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,COMAS,,IE 3064,040294,Contabilizada,,299,150,80,1,10,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,COMAS,,IE 3064,040295,Contabilizada,,299,173,83,1,20,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,COMAS,,IE 3064,040296,Contabilizada,,299,150,103,2,11,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,COMAS,,IE 3064,040297,Contabilizada,,299,143,77,0,36,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,COMAS,,IE 3064,040298,Contabilizada,,299,161,84,0,16,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,COMAS,,IE 3064,040299,Contabilizada,,299,97,148,2,11,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,COMAS,,IE 3064,040300,Contabilizada,,299,153,91,0,15,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,COMAS,,IE 8162,040375,Contabilizada,,299,164,78,2,18,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,COMAS,,IE 8162,040377,Contabilizada,,299,155,87,2,8,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,COMAS,,IE 8162,040378,Contabilizada,,299,133,86,2,22,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,COMAS,,IE 8162,040379,Contabilizada,,299,148,78,2,11,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,COMAS,,IE EL AMAUTA,040395,Contabilizada,,299,140,111,2,18,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,COMAS,,IE EL AMAUTA,040396,Contabilizada,,299,141,110,1,17,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,COMAS,,IE EL AMAUTA,040400,Contabilizada,,299,152,94,2,18,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,COMAS,,CEBE LUIS BRAILE,040403,Contabilizada,,299,129,83,3,18,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,COMAS,,CEBE LUIS BRAILE,040404,Contabilizada,,299,125,95,1,15,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,COMAS,,CEBE LUIS BRAILE,040405,Contabilizada,,299,152,83,0,16,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,COMAS,,IE FE Y ALEGRIA 13,040430,Contabilizada,,299,128,105,1,9,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,COMAS,,IE FE Y ALEGRIA 13,040431,Contabilizada,,299,139,100,0,13,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,COMAS,,IE FE Y ALEGRIA 13,040436,Contabilizada,,299,137,101,0,18,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,COMAS,,IE FE Y ALEGRIA 13,040437,Contabilizada,,299,129,98,1,12,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,COMAS,,IE FE Y ALEGRIA 13,040439,Contabilizada,,299,140,93,0,13,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,COMAS,,IE FE Y ALEGRIA 13,040441,Contabilizada,,299,144,82,2,20,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,COMAS,,IE FE Y ALEGRIA 13,040443,Contabilizada,,299,134,95,2,16,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,COMAS,,IE ESTADOS UNIDOS,040547,Contabilizada,,290,117,63,3,8,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,COMAS,,IE ESTADOS UNIDOS,040553,Contabilizada,,291,128,79,0,18,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,COMAS,,CEBE LUIS BRAILE,040567,Contabilizada,,291,133,82,2,17,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,COMAS,,CEBE LUIS BRAILE,040569,Contabilizada,,291,128,72,2,14,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,COMAS,,IE 8158 ISABEL FLORES DE OLIVA,040620,Contabilizada,,299,127,76,1,17,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,COMAS,,IE 8158 ISABEL FLORES DE OLIVA,040621,Contabilizada,,299,137,96,0,17,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,COMAS,,IE 8158 ISABEL FLORES DE OLIVA,040622,Contabilizada,,299,137,87,2,14,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,COMAS,,IE 8158 ISABEL FLORES DE OLIVA,040623,Contabilizada,,299,136,111,2,20,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,COMAS,,IE 8158 ISABEL FLORES DE OLIVA,040624,Contabilizada,,299,156,86,0,10,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,COMAS,,IE 8158 ISABEL FLORES DE OLIVA,040625,Contabilizada,,299,151,90,1,16,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,COMAS,,IE 8158 ISABEL FLORES DE OLIVA,040626,Contabilizada,,299,141,103,2,9,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,COMAS,,IE 3085 VILCA APAZA,040627,Contabilizada,,299,142,100,4,10,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,COMAS,,IE 3085 VILCA APAZA,040628,Contabilizada,,299,119,110,2,20,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,COMAS,,IE 3085 VILCA APAZA,040629,Contabilizada,,299,136,113,0,13,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,COMAS,,IE 3085 VILCA APAZA,040630,Contabilizada,,299,122,123,2,12,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,COMAS,,IE 3085 VILCA APAZA,040631,Contabilizada,,299,144,111,0,15,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,COMAS,,IE 3085 VILCA APAZA,040632,Contabilizada,,299,140,109,2,12,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,COMAS,,IE 3085 VILCA APAZA,040633,Contabilizada,,299,131,111,3,21,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,COMAS,,IE 3085 VILCA APAZA,040634,Contabilizada,,299,160,91,1,25,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,COMAS,,IE CORONEL JOSÉ GALVEZ,040637,Contabilizada,,299,131,102,2,23,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,COMAS,,IE CORONEL JOSÉ GALVEZ,040644,Contabilizada,,299,138,89,4,17,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,COMAS,,IEI 12 INICIAL,040700,Contabilizada,,299,110,88,2,10,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,COMAS,,IEI 12 INICIAL,040701,Contabilizada,,299,130,85,0,5,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,COMAS,,IEI 12 INICIAL,040702,Contabilizada,,299,139,74,0,9,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,COMAS,,IEI 12 INICIAL,040703,Contabilizada,,299,137,74,1,24,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,COMAS,,IEI 12 INICIAL,040704,Contabilizada,,299,127,81,1,9,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,COMAS,,IE 2005,040705,Contabilizada,,299,167,101,1,14,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,COMAS,,IE 2005,040706,Contabilizada,,299,163,101,2,20,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,COMAS,,IE 2005,040707,Contabilizada,,299,165,96,1,22,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,COMAS,,IE 2005,040708,Contabilizada,,299,146,119,1,21,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,COMAS,,IE 2005,040709,Contabilizada,,299,150,115,2,15,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,COMAS,,IE 2005,040710,Contabilizada,,299,154,115,3,16,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,COMAS,,IE 2005,040711,Contabilizada,,299,156,114,2,14,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,COMAS,,IE 2005,040712,Contabilizada,,299,172,95,0,11,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,COMAS,,IE 2005,040713,Contabilizada,,299,153,115,0,14,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,COMAS,,IE 2005,040714,Contabilizada,,299,157,97,1,21,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,COMAS,,IE 2030,040719,Contabilizada,,299,141,76,3,15,0
PRESIDENCIAL,PERÚ,LIMA,LIMA,COMAS,,IE 2030,040720,Contabilizada,,299,137,76,0,14,0
